Entity,Code,Year,"Deaths that are from all causes attributed to high systolic blood pressure, in both sexes aged all ages","Deaths that are from all causes attributed to diet high in sodium, in both sexes aged all ages","Deaths that are from all causes attributed to diet low in whole grains, in both sexes aged all ages","Deaths that are from all causes attributed to alcohol use, in both sexes aged all ages","Deaths that are from all causes attributed to diet low in fruits, in both sexes aged all ages","Deaths that are from all causes attributed to unsafe water source, in both sexes aged all ages","Deaths that are from all causes attributed to secondhand smoke, in both sexes aged all ages","Deaths that are from all causes attributed to low birth weight, in both sexes aged all ages","Deaths that are from all causes attributed to child wasting, in both sexes aged all ages","Deaths that are from all causes attributed to unsafe sex, in both sexes aged all ages","Deaths that are from all causes attributed to diet low in nuts and seeds, in both sexes aged all ages","Deaths that are from all causes attributed to household air pollution from solid fuels, in both sexes aged all ages","Deaths that are from all causes attributed to diet low in vegetables, in both sexes aged all ages","Deaths that are from all causes attributed to smoking, in both sexes aged all ages","Deaths that are from all causes attributed to high fasting plasma glucose, in both sexes aged all ages","Deaths that are from all causes attributed to air pollution, in both sexes aged all ages","Deaths that are from all causes attributed to high body-mass index, in both sexes aged all ages","Deaths that are from all causes attributed to unsafe sanitation, in both sexes aged all ages","Deaths that are from all causes attributed to drug use, in both sexes aged all ages","Deaths that are from all causes attributed to low bone mineral density, in both sexes aged all ages","Deaths that are from all causes attributed to vitamin a deficiency, in both sexes aged all ages","Deaths that are from all causes attributed to child stunting, in both sexes aged all ages","Deaths that are from all causes attributed to non-exclusive breastfeeding, in both sexes aged all ages","Deaths that are from all causes attributed to iron deficiency, in both sexes aged all ages","Deaths that are from all causes attributed to ambient particulate matter pollution, in both sexes aged all ages","Deaths that are from all causes attributed to low physical activity, in both sexes aged all ages","Deaths that are from all causes attributed to no access to handwashing facility, in both sexes aged all ages","Deaths that are from all causes attributed to high ldl cholesterol, in both sexes aged all ages"
Marshall Islands,MHL,2004,56.06878,9.143304,13.507873,8.318848,9.791207,7.3181005,12.286954,16.41038,10.599086,4.5155344,1.3607596,24.50788,9.203733,37.76506,69.5632,32.461792,49.485935,4.6869144,2.6572387,1.1269962,0.23246871,1.3033038,1.1417582,0.45031682,7.9016595,6.193676,2.42974,31.494719
Marshall Islands,MHL,2005,57.817448,9.379489,13.952101,8.399775,10.080199,6.9265,12.556094,15.9790325,10.313836,4.6360054,1.3742604,24.75274,9.461709,38.72716,71.94107,32.935844,51.486423,4.405893,2.713506,1.1443973,0.20031068,1.2478688,1.1044116,0.44789794,8.180138,6.408412,2.2920444,32.528896
Marshall Islands,MHL,2006,60.045033,9.690122,14.537493,8.560254,10.435944,6.53887,12.836048,15.251745,9.706324,4.7865167,1.3963283,25.394127,9.824386,40.103146,74.488815,33.841248,53.3327,4.0818286,2.783818,1.1695302,0.17039381,1.1478974,1.0340456,0.44175014,8.48568,6.611781,2.1776986,33.933495
Marshall Islands,MHL,2007,61.6174,9.8984165,14.94455,8.652356,10.663042,6.162541,12.969549,14.490812,9.095593,4.9145093,1.3986384,25.888239,10.067253,41.029045,76.230446,34.55145,54.34487,3.7676742,2.8321095,1.1821332,0.15809989,1.0543506,0.9612373,0.42722106,8.693689,6.7352753,2.049649,34.883724
Marshall Islands,MHL,2008,63.235893,10.11996,15.349107,8.759668,10.887861,5.7148337,13.110734,13.735079,8.548304,5.0520473,1.4002384,26.44127,10.309175,41.983013,78.051155,35.33962,55.283928,3.3724945,2.878882,1.1959176,0.16861185,0.98462486,0.8863562,0.4117527,8.8986025,6.8544493,1.857826,35.809097
Marshall Islands,MHL,2009,64.72515,10.3252945,15.7317915,8.857381,11.096652,5.4117217,13.238343,12.974538,7.9049783,5.193926,1.4003322,26.90888,10.532183,42.88892,79.78785,36.015755,56.215847,3.1454957,2.9293616,1.2053224,0.16249348,0.89595807,0.79617345,0.39589003,9.082406,6.952251,1.765884,36.665638
Marshall Islands,MHL,2010,66.26319,10.573147,16.128853,8.924403,11.314172,5.134197,13.418462,12.244747,7.3703403,5.36888,1.4059769,27.313757,10.760501,43.82308,81.622604,36.595695,57.304523,2.933366,2.986174,1.2192272,0.15087934,0.821876,0.7213209,0.3820434,9.277226,7.0853596,1.6803434,37.55755
Marshall Islands,MHL,2011,67.82723,10.869474,16.53415,8.969124,11.548523,4.882573,13.663152,11.554944,6.858901,5.5603213,1.4162663,27.504303,10.979394,44.737175,83.830536,36.931366,58.75708,2.7405531,3.0480921,1.2331641,0.1496185,0.76074255,0.6531624,0.36822355,9.463723,7.2264967,1.6187142,38.42321
Marshall Islands,MHL,2012,69.347305,11.166519,16.904102,9.018797,11.764122,4.6639214,13.908465,10.89858,6.333154,5.726768,1.4236985,27.392029,11.17582,45.60038,85.984436,36.962624,60.285244,2.5713396,3.1141016,1.2495453,0.1519235,0.7071832,0.59028786,0.35436743,9.630654,7.3175755,1.5569736,39.19044
Marshall Islands,MHL,2013,70.941055,11.481223,17.279272,9.067238,11.985761,4.477937,14.179257,10.260769,5.8235564,5.906874,1.4322598,27.102425,11.375682,46.489613,88.23859,36.844185,61.961998,2.4263253,3.1815999,1.2671223,0.1508744,0.6440298,0.53456295,0.3421677,9.80435,7.409346,1.5111619,39.96525
Marshall Islands,MHL,2014,72.5835,11.793995,17.646626,9.1390915,12.212527,4.338772,14.46788,9.72118,5.392712,6.1199822,1.442021,26.720007,11.578209,47.409096,90.51732,36.67737,63.77187,2.3126097,3.255118,1.2849239,0.14581902,0.5954209,0.48975766,0.3323638,9.998941,7.5119567,1.453704,40.734753
Marshall Islands,MHL,2015,74.44557,12.165206,18.073196,9.232295,12.47982,4.249508,14.806526,9.273842,5.1080856,6.362247,1.4602883,26.392101,11.812671,48.449795,93.05971,36.65474,65.72188,2.2263489,3.338291,1.3095887,0.14365326,0.55938965,0.45642045,0.32313573,10.260356,7.7028847,1.4085839,41.62937
Marshall Islands,MHL,2016,76.42587,12.569045,18.507683,9.3851185,12.756026,4.1564417,15.180295,8.865767,4.811801,6.6416583,1.4798638,25.885328,12.048272,49.470848,95.62959,36.626244,67.91911,2.1393971,3.4354422,1.338778,0.13669813,0.51839685,0.4254306,0.3129662,10.740773,7.9445844,1.361957,42.510757
Marshall Islands,MHL,2017,78.49184,12.996155,18.964476,9.564105,13.02963,4.1147914,15.549423,8.433105,4.595033,6.94193,1.5009321,25.21064,12.307848,50.540573,98.001015,36.48447,70.10116,2.080841,3.5413473,1.3716724,0.1280618,0.48416373,0.40094736,0.3028788,11.27379,8.187668,1.3272014,43.493397
Marshall Islands,MHL,2018,80.60553,13.427762,19.456299,9.714063,13.3266535,4.042887,15.9451065,8.051045,4.3413463,7.2529736,1.5283613,24.557789,12.580478,51.71315,100.854645,36.2477,72.29829,2.0100286,3.6435041,1.4074976,0.11517515,0.44154227,0.37550518,0.2942141,11.665176,8.456082,1.2925837,44.528957
Marshall Islands,MHL,2019,82.66916,13.848597,19.925966,9.871086,13.608171,4.0226145,16.340805,7.7540946,4.176039,7.5763044,1.5521802,23.810936,12.841795,52.886723,103.75805,35.814957,74.460724,1.9740638,3.7431307,1.4435805,0.10680904,0.4150512,0.35864282,0.28798866,12.003023,8.748398,1.2739911,45.53299
Mauritania,MRT,1990,1884.5297,163.96622,289.39258,149.94351,282.43338,2789.257,239.0624,2729.8896,3771.1147,200.16432,156.1486,2538.3384,217.88292,653.38,755.7734,3169.4985,860.3371,2113.7432,6.130803,91.435585,283.55176,816.58777,512.66846,157.76619,629.3129,188.68393,1476.4943,502.1982
Mauritania,MRT,1991,1880.3585,163.33803,288.984,149.3853,280.63223,2786.3433,237.79323,2741.3884,3715.237,204.75294,156.46724,2477.228,215.94197,652.2976,764.66315,3140.3406,884.7356,2111.849,6.421254,89.18839,274.85617,796.5775,512.7707,157.7869,661.0992,192.4346,1473.2026,502.25754
Mauritania,MRT,1992,1893.5845,164.03923,291.29025,150.29253,281.76907,2800.0798,238.10645,2744.2637,3690.9429,209.65352,158.24336,2430.6719,216.02972,658.7903,781.35956,3128.4988,916.436,2123.3284,6.7321014,90.03447,265.7057,780.9665,515.7863,158.87213,695.68353,198.11682,1478.5485,506.9494
Mauritania,MRT,1993,1917.9618,165.31339,294.93326,150.9174,283.88654,2808.5422,238.80957,2740.968,3631.8765,212.86151,160.87903,2390.868,216.64055,661.8863,804.9009,3123.8198,949.39703,2130.499,6.979944,91.47719,247.89253,758.4677,517.84357,160.04492,730.8667,203.97198,1482.0243,513.4692
Mauritania,MRT,1994,1879.0137,161.37328,289.46252,147.54924,277.51407,2722.771,232.19153,2725.25,3446.914,210.17033,158.45367,2294.192,210.6418,647.899,801.1778,3041.0286,949.6946,2066.1125,7.0122876,97.28342,224.7486,705.0333,507.55334,158.34013,745.0568,203.6692,1437.287,504.45374
Mauritania,MRT,1995,1846.843,158.1381,284.56592,144.86363,272.24454,2680.3735,227.05684,2712.9019,3315.387,208.18976,156.27515,2212.636,205.3534,632.2265,799.3975,2974.141,952.9897,2034.388,6.972228,89.06241,209.01451,667.75055,505.52368,153.24686,759.89453,202.62518,1412.5221,496.31635
Mauritania,MRT,1996,1851.4379,157.86899,286.49814,145.0504,273.1623,2863.337,229.7805,2701.6929,3346.239,208.1003,157.93782,2191.2136,204.66322,631.4105,815.123,2988.6746,975.36584,2173.9473,6.976124,89.94828,153.64778,586.3202,542.527,152.2588,796.5204,205.00621,1489.6895,497.8163
Mauritania,MRT,1997,1846.957,156.95619,286.61014,144.38203,272.38336,2858.2078,228.00406,2700.672,3285.0415,206.07784,158.69398,2145.2202,202.51193,625.8343,826.5688,2970.5793,991.3021,2171.098,6.9045825,90.278564,141.21075,560.2773,545.28754,149.66913,825.2401,206.00049,1487.4065,496.1095
Mauritania,MRT,1998,1878.0013,159.01566,291.96695,145.85677,276.23907,2946.951,229.7688,2700.3528,3304.9456,206.00604,162.58176,2129.5933,203.63823,628.9268,854.17285,2992.392,1019.11664,2238.704,6.8742466,96.02021,122.80091,533.0649,565.7598,149.79645,863.197,212.38072,1526.3052,506.10468
Mauritania,MRT,1999,1849.6953,156.21983,286.95972,141.92896,271.1346,2909.8887,224.23904,2684.2065,3207.281,203.16072,160.40205,2063.6042,198.11607,608.1189,850.27356,2935.2974,1022.4211,2210.757,6.654237,91.07334,109.34532,496.8947,568.94366,147.33478,871.5957,209.65587,1505.9773,496.85214
Mauritania,MRT,2000,1870.7313,158.48273,289.34265,141.67995,273.9997,2966.7483,224.67973,2673.71,3238.3975,203.35942,162.34348,2045.4354,198.51045,609.17035,866.00793,2937.4727,1052.4344,2253.8528,6.552839,92.86575,107.93272,495.4466,591.7238,147.54349,890.3334,212.12943,1531.7166,500.1899
Mauritania,MRT,2001,1907.3458,161.88014,294.86584,142.84297,280.57553,3030.44,226.09421,2658.3123,3246.5374,205.4239,166.09619,2039.1842,201.7131,619.7805,886.9832,2947.7112,1088.8011,2298.9102,6.5276656,93.907776,111.36095,499.4417,615.1973,147.93263,905.872,216.07861,1559.1917,508.12634
Mauritania,MRT,2002,1930.1937,164.48695,298.61542,142.39717,284.9605,3048.386,225.12076,2644.2725,3236.9316,206.26747,168.86777,2024.8174,203.09227,620.21063,902.05005,2939.9587,1113.2744,2308.6272,6.4835143,93.77326,114.823494,495.51907,629.4156,145.83777,913.9948,219.08356,1566.0261,512.7102
Mauritania,MRT,2003,1941.052,166.62074,300.9548,140.88727,287.3484,2931.3586,219.8102,2641.6987,3090.376,205.46155,170.57008,1986.9858,203.165,615.73474,911.24603,2896.8132,1127.0608,2216.3013,6.4177327,94.39106,123.02727,486.56006,618.7724,142.53711,910.4345,222.85556,1511.2513,517.31256
Mauritania,MRT,2004,1986.4956,171.77399,309.55746,143.46541,296.1817,2832.7988,219.37721,2658.9275,3009.537,208.96585,176.03766,1980.1637,207.6346,629.5386,936.06116,2903.0088,1167.7858,2137.7437,6.5238137,96.69266,133.645,488.0841,607.0857,142.2007,923.90796,229.51459,1470.6862,530.77686
Mauritania,MRT,2005,1999.983,174.03976,312.66306,143.18027,299.40298,2925.2324,219.10211,2666.7542,2955.2163,207.42125,178.2668,1966.1691,208.30257,629.2617,946.5477,2906.2961,1187.5492,2202.5183,6.4618454,101.33678,99.86365,427.682,623.4668,139.59941,937.99945,232.47133,1505.392,535.0714
Mauritania,MRT,2006,2058.256,180.14154,321.29663,145.2283,307.95273,2838.3542,220.04655,2650.2805,2828.925,205.82993,183.68895,1946.6738,212.40088,638.53815,977.57104,2914.1562,1236.6871,2131.9485,6.3784394,101.563446,88.665535,401.41675,596.9455,137.56065,961.8147,239.00502,1472.2245,550.3353
Mauritania,MRT,2007,2067.1921,181.79834,321.78735,141.35217,308.08237,2615.1763,213.53429,2611.4556,2541.6667,198.64413,184.70578,1868.7444,210.87234,625.21094,981.5904,2842.2222,1248.9419,1958.7407,6.1182127,104.78238,78.05249,357.35016,546.5883,131.29192,968.2977,240.3085,1373.079,552.8589
Mauritania,MRT,2008,2104.231,185.78888,326.57672,139.05696,312.11334,2406.897,209.73523,2556.4287,2303.5776,194.99405,188.03178,1801.2794,212.28937,619.9408,995.2159,2793.012,1275.7739,1799.4279,6.002149,100.69399,72.11196,324.4837,495.22192,125.765816,989.07263,245.36038,1282.8425,562.7101
Mauritania,MRT,2009,2194.4648,194.8733,339.7185,142.59789,325.3888,2349.3792,214.06505,2524.8164,2237.055,199.9104,196.13577,1783.6455,219.78671,640.85736,1034.3944,2829.222,1347.3427,1753.1198,6.206124,104.03792,66.97758,308.246,471.34204,125.12085,1044.6372,254.20392,1264.4153,586.12006
Mauritania,MRT,2010,2221.6138,197.44363,343.49283,140.82661,328.78815,2121.0613,210.27654,2466.9263,2039.5999,200.7626,198.63441,1711.4509,220.93442,637.28064,1046.5115,2782.6318,1373.9885,1579.6246,6.283445,105.88625,69.948204,293.37897,418.70444,121.11132,1068.6075,257.14603,1164.914,593.1639
Mauritania,MRT,2011,2280.03,202.91443,353.88855,142.12434,337.56168,1987.1932,210.77132,2409.5745,1920.9987,205.1015,205.01363,1665.0612,226.27419,648.2266,1072.8657,2787.9727,1417.9023,1477.0693,6.5170617,109.20761,65.187935,271.50952,380.59348,119.07889,1118.6663,266.39157,1109.3079,613.59576
Mauritania,MRT,2012,2369.858,211.37045,369.42163,147.27669,351.42877,1996.2877,216.21297,2350.5952,1872.608,211.97552,214.3104,1641.7837,235.15408,672.1337,1112.8247,2846.8354,1486.9552,1480.6611,6.8471985,112.02958,48.465103,236.5104,363.85605,118.722824,1201.823,278.36765,1122.3458,643.8492
Mauritania,MRT,2013,2425.4182,216.29726,378.29974,150.86876,359.34735,1927.6061,216.08514,2278.6794,1792.7369,215.78343,219.3471,1581.5435,239.79718,681.74255,1138.0779,2848.4045,1535.2161,1425.9792,7.072075,117.7771,44.577206,218.95966,337.8315,116.534164,1264.6722,285.46802,1091.9102,660.2434
Mauritania,MRT,2014,2410.2068,214.34346,376.91733,149.1348,356.25317,1715.5148,209.12227,2182.2314,1593.3241,212.98834,218.83408,1479.7872,237.5445,667.3819,1132.7389,2767.2993,1533.6543,1265.3337,7.110549,115.70082,41.71491,193.41458,288.02206,111.17577,1285.0421,285.93097,994.8172,660.1873
Mauritania,MRT,2015,2468.2488,219.32466,388.67154,151.88908,364.41086,1665.5319,209.72696,2099.624,1505.7793,214.76712,226.25388,1424.7515,243.59894,675.121,1159.2157,2761.0222,1577.6382,1225.3107,7.358208,115.46564,31.270094,163.21626,265.9672,108.73552,1329.9015,295.3611,969.83734,684.4839
Mauritania,MRT,2016,2473.6118,219.52907,389.3439,154.64264,364.6146,1552.0038,205.35704,1993.2944,1387.9562,215.04395,226.21599,1340.819,243.49223,675.1162,1197.9872,2680.707,1598.2605,1139.0413,7.563083,114.74727,28.15857,141.97128,238.45078,105.31303,1332.8079,298.84494,911.2911,686.52704
Mauritania,MRT,2017,2566.2495,227.965,405.27698,163.20149,378.47134,1493.4381,208.91109,1902.1542,1367.1968,221.42696,235.0894,1300.8943,252.94308,701.9789,1290.1744,2675.6074,1677.8754,1093.5438,8.0162115,118.86541,29.881586,135.54163,222.13881,104.916275,1370.7434,313.40237,884.52515,716.20654
Mauritania,MRT,2018,2611.4922,232.1537,413.72446,163.34541,384.04846,1347.0483,208.80826,1818.6189,1201.4755,221.51707,239.15411,1246.5503,256.7722,701.8278,1342.6478,2639.155,1713.5483,984.04,8.164448,121.77178,26.878454,118.138885,193.19827,100.83586,1385.2932,321.89218,821.87244,731.6743
Mauritania,MRT,2019,2666.0122,236.05128,423.19827,164.74,390.89374,1279.0444,211.11388,1757.2109,1097.5581,223.45308,243.22849,1207.9192,261.8562,703.1379,1394.1261,2627.5486,1754.6807,932.18256,8.342808,123.3253,19.73956,97.87339,178.48361,98.0598,1410.7938,331.9375,794.1604,750.2468
Mauritius,MUS,1990,1922.0671,553.1803,339.9418,326.65918,287.3764,29.9882,234.83371,255.17293,67.61421,49.395752,75.32446,150.88498,188.07336,1025.9484,1237.3928,521.05597,763.7782,28.772253,68.26264,17.432497,0.51792014,5.513325,8.951901,2.3298,369.69208,131.39716,6.405111,993.7308
Mauritius,MUS,1991,1916.0028,541.6718,333.4877,333.3174,280.45496,24.478725,231.49518,238.3737,57.806908,44.859875,72.23952,135.93625,179.48315,998.95374,1250.8639,507.52716,769.74506,23.574306,67.20609,17.804388,0.39648804,4.7509007,7.562875,2.3479166,371.1787,132.3358,5.959153,970.4303
Mauritius,MUS,1992,1993.0206,553.95215,345.08478,341.115,286.62225,21.944698,240.89539,248.82855,54.50945,48.944256,72.57884,128.55107,180.33234,999.49347,1311.2336,518.0816,816.04443,21.226416,70.61071,18.167856,0.34081045,4.570942,7.2870793,1.9264612,389.273,138.47896,5.777028,998.86163
Mauritius,MUS,1993,2094.7446,577.49146,363.4701,369.00494,296.37985,18.995932,245.7319,249.09541,51.729977,48.64061,74.72732,121.02818,184.58693,1051.2449,1373.318,533.16205,854.2212,18.426516,76.20829,19.45357,0.2741457,4.353077,6.770842,1.4107774,412.06827,147.0513,5.6393557,1052.6711
Mauritius,MUS,1994,2158.0916,582.444,372.98862,375.47144,299.87024,15.7963,249.66397,230.47983,45.451782,50.664043,74.82537,112.06313,184.2367,1056.1848,1415.057,536.39984,877.8996,15.4117985,78.688255,20.075924,0.21461743,3.8401508,5.9877706,2.1170738,424.17398,153.017,5.429783,1078.8779
Mauritius,MUS,1995,2196.8787,582.3155,377.23294,385.55695,300.1327,13.877629,249.30165,235.50706,43.206295,48.233303,73.80508,102.9462,181.1481,1054.9603,1445.8652,535.57416,894.03436,13.5921135,81.52286,20.78579,0.18405104,3.6182432,5.8091106,1.8840747,432.08047,154.82402,5.080161,1086.7445
Mauritius,MUS,1996,2274.1157,591.38495,387.96384,399.82434,305.12698,11.416173,250.8302,252.54437,41.047977,47.79144,74.453316,95.86596,180.58344,1075.8948,1514.7046,542.1255,920.17706,11.190365,84.23375,21.759724,0.15185705,3.4932666,5.6846676,1.3666346,445.58456,159.69118,4.6840463,1112.4359
Mauritius,MUS,1997,2440.5994,620.6967,415.004,411.44232,321.85095,9.62253,263.03406,238.57863,35.5205,44.232597,77.905304,92.26229,186.70108,1131.6934,1642.9801,565.95953,980.0556,9.5054,87.11588,22.906624,0.11231314,3.0169833,4.9222536,1.4949464,473.42197,172.20474,4.5536356,1184.229
Mauritius,MUS,1998,2412.1958,599.20013,406.57407,400.16156,312.72348,7.397216,255.35527,219.08983,32.040356,46.287655,74.677864,82.09035,176.69164,1089.3384,1647.301,545.70087,976.94904,7.383023,85.85722,23.266674,0.08517966,2.6042504,4.2561255,1.0093163,463.78586,169.66412,4.028378,1149.6038
Mauritius,MUS,1999,2474.5776,601.6419,413.3835,407.03653,317.66248,6.44229,259.01703,211.02875,31.546677,47.407417,73.67897,76.22617,174.23354,1085.0557,1723.6603,550.32996,1023.5175,6.527455,87.63007,24.481932,0.07455714,2.5250561,4.0890093,1.139762,474.37305,173.53174,3.7929602,1158.1223
Mauritius,MUS,2000,2497.9033,595.40466,410.87698,391.8333,318.22742,5.8299994,261.13654,179.40129,27.310474,56.401836,70.89345,69.612144,168.97047,1049.5103,1788.8767,546.9334,1067.0455,5.9825068,89.24239,24.62812,0.063041575,2.1141624,3.4241545,0.75946534,477.00436,176.45596,3.466146,1138.0795
Mauritius,MUS,2001,2500.366,590.6149,413.48117,394.12726,320.21967,5.2260075,262.7267,157.20676,25.674181,53.828903,69.09446,63.186813,164.89722,1052.2521,1860.5969,551.58563,1113.1505,5.350389,89.406784,25.169695,0.055902813,1.8745548,3.0010123,0.891949,487.90982,181.76093,3.2124088,1132.9729
Mauritius,MUS,2002,2534.0676,593.8099,423.21042,408.41043,326.96973,4.9585094,268.05505,150.38452,26.35617,54.94181,68.883865,57.98447,163.0054,1079.4047,1986.5254,571.13214,1181.137,5.0389633,91.182144,26.134695,0.054274023,1.8048733,2.8756762,0.43796974,513.94257,193.30899,3.1084244,1143.9799
Mauritius,MUS,2003,2527.9355,576.89124,423.59653,394.1933,330.36868,4.6590724,277.28842,136.56918,24.75727,60.008495,67.04232,52.949093,157.53586,1041.1349,2130.4976,584.1339,1256.9263,4.6682663,91.280754,26.573572,0.050490566,1.642241,2.6236832,0.87663925,533.2383,206.23314,2.9073946,1120.3584
Mauritius,MUS,2004,2448.361,546.69586,412.3083,392.38074,326.19608,4.9329166,278.71933,135.33495,25.236324,62.304104,64.27251,47.074986,148.09683,1004.1251,2243.131,583.2031,1303.1083,4.669176,92.314964,27.732088,0.050260764,1.5887027,2.583677,0.7986041,538.2577,215.31465,2.8373232,1064.3467
Mauritius,MUS,2005,2413.3672,524.2944,403.38522,384.19644,330.7444,5.1219163,293.09293,128.6775,24.821274,65.01963,63.402573,43.233135,138.41953,980.98755,2504.3684,592.31555,1413.4419,4.592374,92.02763,29.182089,0.04718179,1.4809287,2.4446695,0.9127242,548.82654,236.1201,2.805983,999.4319
Mauritius,MUS,2006,2350.956,499.70938,391.9906,374.19702,329.34827,5.738795,301.6671,121.71391,25.385805,72.8185,61.185833,39.50522,130.10164,939.1,2645.9453,583.48517,1481.6343,4.8928947,94.31069,30.434998,0.047898687,1.4079198,2.4368372,0.861279,541.00494,247.64705,2.739247,939.3458
Mauritius,MUS,2007,2247.27,470.59518,374.51892,365.3717,321.86365,5.698603,301.56583,120.81074,27.749105,87.45756,57.472572,35.53648,121.11534,899.48535,2693.4104,559.2206,1519.4335,4.6334157,103.131546,31.043543,0.04730937,1.4093736,2.502703,1.0652419,520.3667,248.91727,2.6111581,874.05383
Mauritius,MUS,2008,2265.5356,467.585,376.87747,369.00983,330.42853,5.9613743,316.537,109.05073,28.912315,86.885155,56.803844,33.656055,119.24367,912.2896,2869.6946,560.4651,1624.4722,4.5677567,110.109276,33.23341,0.044041384,1.3084692,2.3691556,1.1223534,524.6683,263.08246,2.649835,859.6215
Mauritius,MUS,2009,2276.0793,463.84125,378.06702,369.22806,335.0644,6.162224,326.42923,98.116066,29.90035,75.75536,55.88633,31.4707,117.80237,925.26587,2992.2698,557.2756,1700.8793,4.467909,114.444595,34.328266,0.041342575,1.2710174,2.2804275,1.3432359,525.073,273.4765,2.8494256,846.70404
Mauritius,MUS,2010,2246.158,448.35434,368.01395,344.43655,330.9173,6.2839317,330.9596,89.941505,28.472374,99.7419,53.611294,28.790392,113.53691,886.83826,3031.841,544.6538,1732.7927,4.3470774,119.632195,34.913845,0.037252437,1.170936,2.1453073,0.93596137,515.7359,277.40738,2.9246156,811.1708
Mauritius,MUS,2011,2208.8252,437.89368,359.4514,340.1757,325.76025,6.338689,327.12125,91.42334,27.348503,93.710175,51.64671,25.864307,110.27709,882.12573,3035.6194,536.6365,1747.5409,4.1541166,117.28854,34.80404,0.036202583,1.1725202,2.1866221,0.9916408,510.4061,276.24747,3.0067992,783.5067
Mauritius,MUS,2012,2243.74,438.3663,363.2222,313.9028,329.85767,6.7576065,338.63324,92.37433,28.156612,109.8703,51.3406,24.040264,111.05189,870.6094,3114.7288,544.4877,1806.7427,4.1670003,117.09972,34.50368,0.035010606,1.1750897,2.2333505,1.2597941,519.9351,283.93616,3.1664732,785.20593
Mauritius,MUS,2013,2238.071,435.48273,359.0626,309.6954,326.28906,6.545156,335.80017,83.86677,27.013672,126.75852,49.703045,21.49353,110.44922,872.423,3101.2576,540.05896,1811.3947,3.823221,117.68054,34.29743,0.029811341,1.0588989,2.0434785,1.1748191,517.58246,282.91125,3.2771566,774.4113
Mauritius,MUS,2014,2306.8306,447.2238,369.14105,304.319,334.65524,6.1563735,346.99243,84.56369,27.316732,132.37285,49.825447,20.029356,114.17725,894.0795,3191.327,555.4222,1888.6812,3.4409714,122.83758,35.370937,0.025619054,1.0237242,1.9381921,1.0993035,534.81464,289.74902,3.3844235,795.93365
Mauritius,MUS,2015,2359.9263,457.27475,372.6429,311.4989,337.63516,5.872772,349.57916,80.89353,25.623486,116.49817,48.980293,18.32783,116.33051,912.31116,3223.1528,560.32605,1934.002,3.15936,120.66704,35.961246,0.021036575,0.91717607,1.7217467,0.8773893,541.83777,291.97568,3.4253047,805.6333
Mauritius,MUS,2016,2461.4683,478.55243,381.1459,319.76132,345.84537,5.955287,357.16415,75.67172,23.78814,146.01488,48.753437,17.189497,119.70453,949.42944,3309.0203,571.1648,2007.9792,3.1172762,128.98546,36.392002,0.018215584,0.80788624,1.5277463,1.026926,554.40344,301.17728,3.4836767,824.9816
